"","coordinates","created_at","hashtags","media","urls","favorite_count","id","in_reply_to_screen_name","in_reply_to_status_id","in_reply_to_user_id","lang","place","possibly_sensitive","retweet_count","reweet_id","retweet_screen_name","source","text","tweet_url","user_created_at","user_screen_name","user_default_profile_image","user_description","user_favourites_count","user_followers_count","user_friends_count","user_listed_count","user_location","user_name","user_screen_name.1","user_statuses_count","user_time_zone","user_urls","user_verified"
"547","","Mon May 11 21:43:02 +0000 2015","","http://twitter.com/vanguardngrnews/status/597478405647499264/photo/1","http://www.vanguardngr.com/?p=518310",0,597879611217814016,"",NA,NA,"en","","False",63,597478405647499008,"vanguardngrnews","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","RT @vanguardngrnews: .@MBuhari will be President of Nigeria not @APCNigeria President - Tambuwal
http://t.co/FouYqGNE1x
@PdpNigeria http://…","https://twitter.com/apcyouthomoodua/status/597879611217813504","Sat Aug 24 06:46:06 +0000 2013","apcyouthomoodua","False","APC Youth Frontier South West Zone. Omo Odua. Retweet not an endorsement!!",1297,2689,617,11,"NIGERIA","APCYF South West","apcyouthomoodua",12808,"","http://www.apcyouthfrontierng.com","False"
"548","","Mon May 11 21:42:59 +0000 2015","","","https://twitter.com/apcnigeria/status/597879276055199744",0,597879601440907008,"",NA,NA,"en","","False",0,NA,"","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kwarapshin https://t.co/FJrrU7yrqC","https://twitter.com/XvP_/status/597879601440907265","Tue May 10 05:20:22 +0000 2011","XvP_","False","Ate the bread that once was stone. Fell from a cliff, never broke a bone.",197,1127,845,7,"Castle Black","Zakari II","XvP_",34994,"","","False"
"549","4.533220 7.782790","Mon May 11 21:42:47 +0000 2015","","","",0,597879549754498944,"APCNigeria",597879276055200000,1162687218,"en","Oshogbo, Nigeria","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@APCNigeria load me on 08037831316 1st","https://twitter.com/RasheedShobajo/status/597879549754499072","Thu Jun 13 15:42:35 +0000 2013","RasheedShobajo","False","Cool,religious,friendly....",2,4,37,0,"Nigeria,Lagos","Shobajo Rasheed","RasheedShobajo",30,"","","False"
"550","","Mon May 11 21:42:44 +0000 2015","","","",0,597879538773799040,"",NA,NA,"sk","","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","APCNIGERIA 07033716995","https://twitter.com/onigabson/status/597879538773798914","Tue Jan 28 22:17:30 +0000 2014","onigabson","False","",10,11,111,0,"","onigabson","onigabson",23,"","","False"
"551","","Mon May 11 21:42:38 +0000 2015","","","",0,597879510940439040,"APCNigeria",597879276055200000,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@APCNigeria Corruption","https://twitter.com/derek_udo/status/597879510940438529","Mon Nov 11 11:01:32 +0000 2013","derek_udo","False","Seek the truth, Preach the truth, and preserve the truth. #Truth",12,30,155,0,"","derek udo","derek_udo",468,"","","False"
"552","","Mon May 11 21:42:36 +0000 2015","","","https://twitter.com/APCNigeria/status/597879276055199744",0,597879505177436032,"",NA,NA,"en","","False",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Corruption  https://t.co/dIl6GgB4o8","https://twitter.com/Sarki2co/status/597879505177436160","Sun Sep 04 22:40:10 +0000 2011","Sarki2co","False","IT Enthusiastic; System Analyst",450,331,933,3,"potiskum nigeria","ALI IDRIS","Sarki2co",3519,"","","False"
"553","","Mon May 11 21:42:34 +0000 2015","","","",0,597879494754627968,"APCNigeria",597879276055200000,1162687218,"en","","",0,NA,"","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","@apcnigeria Corruption","https://twitter.com/OgbeniOpeyemi/status/597879494754627584","Sun Oct 20 17:07:16 +0000 2013","OgbeniOpeyemi","False","born years back to the family of Ogungbaroye hails from Otan- Aiyegbaju in Osun state, Nigeria. am into  computer tin & preaching LORD JESUS in Music.",4,14,83,0,"Ibadan","opeyemi ogunwuyi","OgbeniOpeyemi",62,"","","False"
"554","","Mon May 11 21:42:33 +0000 2015","","","https://twitter.com/apcnigeria/status/597879276055199744",0,597879489566151040,"",NA,NA,"en","","False",0,NA,"","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eletricity  https://t.co/WodImkGlQg","https://twitter.com/ariyoolubunmi/status/597879489566150656","Mon Sep 13 23:51:03 +0000 2010","ariyoolubunmi","False","",4,47,201,0,"","Gbemine","ariyoolubunmi",26,"","","False"
"555","","Mon May 11 21:42:28 +0000 2015","","","",0,597879468506653056,"APCNigeria",597879276055200000,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@APCNigeria security","https://twitter.com/mohammed4real1/status/597879468506652673","Wed Feb 02 09:10:38 +0000 2011","mohammed4real1","False","Cool and easy going",43,36,137,0,"kaduna","mohammed","mohammed4real1",33,"","","False"
"556","","Mon May 11 21:42:22 +0000 2015","","","",0,597879445211480064,"APCNigeria",NA,1162687218,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@APCNigeria nothing for us to win. Too bad.","https://twitter.com/CharlsCutz/status/597879445211480065","Sun Apr 27 20:44:07 +0000 2014","CharlsCutz","False","Ask http:http://t.co/Ja5d6W7VqA charles",30,24,44,0,"Awka","charles coker","CharlsCutz",181,"","http://www.charlscoker.com","False"
"557","","Mon May 11 21:42:18 +0000 2015","","","",0,597879429537366016,"APCNigeria",597879276055200000,1162687218,"en","","",0,NA,"","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","@apcnigeria security","https://twitter.com/comsanee/status/597879429537366016","Sat Jun 02 04:14:20 +0000 2012","comsanee","False","Engineering fr self reliance!!!",61,177,188,1,"Kaduna, Nigeria","comr. SANI SHEHU","comsanee",13236,"Madrid","http://comsanee.net","False"
"558","","Mon May 11 21:42:11 +0000 2015","MTN","","",0,597879400953164032,"",NA,NA,"en","","",0,NA,"","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","RT APCNigeria ""#MTN 0134-7102-00xx""","https://twitter.com/CyberAnonymous/status/597879400953163776","Wed Mar 31 20:41:03 +0000 2010","CyberAnonymous","False","MCSE, CEH CCNA. CERTIFIED}™
▌│█│║▌║││█║▌║▌║║▌║█
0 2 6 4 E 0 4 7  8 1 2 3 MN
Skype: CyberArmy2
Wizardhatemail@gmail.com
© All Right Reserved Twitter™
2015",18,1246,1996,116,"C:\WINDOWS\system32\cmd","Earthly Being SwartZ","CyberAnonymous",197579,"Hawaii","http://www.Noweb.com","False"
"559","","Mon May 11 21:42:11 +0000 2015","MTN","","",0,597879399975932032,"",NA,NA,"en","","",0,NA,"","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","RT APCNigeria ""#MTN 1654-5156-8707""","https://twitter.com/CyberAnonymous/status/597879399975931904","Wed Mar 31 20:41:03 +0000 2010","CyberAnonymous","False","MCSE, CEH CCNA. CERTIFIED}™
▌│█│║▌║││█║▌║▌║║▌║█
0 2 6 4 E 0 4 7  8 1 2 3 MN
Skype: CyberArmy2
Wizardhatemail@gmail.com
© All Right Reserved Twitter™
2015",18,1246,1996,116,"C:\WINDOWS\system32\cmd","Earthly Being SwartZ","CyberAnonymous",197579,"Hawaii","http://www.Noweb.com","False"
"560","","Mon May 11 21:42:11 +0000 2015","MTN","","",0,597879398956674944,"",NA,NA,"en","","",0,NA,"","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","RT APCNigeria ""#MTN 5440-8488-6323""","https://twitter.com/CyberAnonymous/status/597879398956675072","Wed Mar 31 20:41:03 +0000 2010","CyberAnonymous","False","MCSE, CEH CCNA. CERTIFIED}™
▌│█│║▌║││█║▌║▌║║▌║█
0 2 6 4 E 0 4 7  8 1 2 3 MN
Skype: CyberArmy2
Wizardhatemail@gmail.com
© All Right Reserved Twitter™
2015",18,1246,1996,116,"C:\WINDOWS\system32\cmd","Earthly Being SwartZ","CyberAnonymous",197579,"Hawaii","http://www.Noweb.com","False"
"561","","Mon May 11 21:42:11 +0000 2015","MTN","","",0,597879397690023936,"",NA,NA,"en","","",0,NA,"","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","RT APCNigeria ""#MTN 6345-9205-6725""","https://twitter.com/CyberAnonymous/status/597879397690023936","Wed Mar 31 20:41:03 +0000 2010","CyberAnonymous","False","MCSE, CEH CCNA. CERTIFIED}™
▌│█│║▌║││█║▌║▌║║▌║█
0 2 6 4 E 0 4 7  8 1 2 3 MN
Skype: CyberArmy2
Wizardhatemail@gmail.com
© All Right Reserved Twitter™
2015",18,1246,1996,116,"C:\WINDOWS\system32\cmd","Earthly Being SwartZ","CyberAnonymous",197579,"Hawaii","http://www.Noweb.com","False"
"562","","Mon May 11 21:42:10 +0000 2015","Glo","","",0,597879396360450048,"",NA,NA,"en","","",0,NA,"","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","RT APCNigeria ""#Glo 218-5448-3474-8537""","https://twitter.com/CyberAnonymous/status/597879396360450048","Wed Mar 31 20:41:03 +0000 2010","CyberAnonymous","False","MCSE, CEH CCNA. CERTIFIED}™
▌│█│║▌║││█║▌║▌║║▌║█
0 2 6 4 E 0 4 7  8 1 2 3 MN
Skype: CyberArmy2
Wizardhatemail@gmail.com
© All Right Reserved Twitter™
2015",18,1246,1996,116,"C:\WINDOWS\system32\cmd","Earthly Being SwartZ","CyberAnonymous",197579,"Hawaii","http://www.Noweb.com","False"
"563","","Mon May 11 21:42:10 +0000 2015","","","",0,597879393457963008,"APCNigeria",597869059338808960,1162687218,"en","","",0,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","@APCNigeria Tell Jagaban that I need a Car even I don't mind Volks Wagon Beatles, so far it's FOUR LEGGED...","https://twitter.com/Kollafrika/status/597879393457963010","Thu Aug 26 17:09:34 +0000 2010","Kollafrika","False","PING ME!!! Pin:2BDD4659... I gossip, I gist, I write Lyrics, Poems, Rhymes and Notes...",627,362,1902,1,"Everywhere","ƉīşǷƱƮąþξ Kθǁǎƒŕīķǎ","Kollafrika",3690,"Amsterdam","http://www.kollafrika.org","False"
"564","","Mon May 11 21:41:57 +0000 2015","","","",0,597879340764951040,"phyzhorlar",597877584798609024,2350447372,"en","","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@phyzhorlar @APCNigeria I love that!","https://twitter.com/firstmsibrahim/status/597879340764950530","Mon Jan 16 09:57:59 +0000 2012","firstmsibrahim","False","Fellow W/African College of Physicians.
Looking into Health Promotion and Public Health.
Perspective: health depends on policies, policies depend on politics.",40,100,85,1,"       #Nigeria  #ChelseaFC","MS Ibrahim","firstmsibrahim",155,"","","False"
"565","0.000000 0.000000","Mon May 11 21:41:54 +0000 2015","","","",0,597879329125696000,"",NA,NA,"en","Abuja, Nigeria","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Why is @APCNigeria giving away top up cards?","https://twitter.com/abdul_tafoki/status/597879329125695488","Thu Apr 07 14:30:24 +0000 2011","abdul_tafoki","False","#Arsenal! #Islam | BSc Electrical Engineering, MSc Design of Rotating Machines (Cranfield University, UK) | NNPC",90,389,370,2,"Abuja|Nigeria","Abdul.Basid Tafoki","abdul_tafoki",9620,"","","False"
"566","","Mon May 11 21:41:51 +0000 2015","FreeAirtime Change","","",0,597879316593188992,"",NA,NA,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Thank you @APCNigeria for the #FreeAirtime gifts. We hope to see the #Change you preach all over Nigeria during your campaign.","https://twitter.com/muhdmakinta/status/597879316593188865","Sun Feb 13 21:13:52 +0000 2011","muhdmakinta","False","A Firm Believer In Nigeria's Unity. Just Get To Know M3...#TeamPEACE #Change #StudentActivist #BornoShallRiseAgain #GMB",31,252,500,1,"Planet Earth","PEΛCE ΛMßΛSSΛD♡Ŕ","muhdmakinta",9418,"West Central Africa","http://www.instagram.com/muhdmakinta","False"
"567","","Mon May 11 21:41:48 +0000 2015","","http://twitter.com/vanguardngrnews/status/597478405647499264/photo/1","http://www.vanguardngr.com/?p=518310",0,597879300994552064,"",NA,NA,"en","","True",63,597478405647499008,"vanguardngrnews","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @vanguardngrnews: .@MBuhari will be President of Nigeria not @APCNigeria President - Tambuwal
http://t.co/FouYqGNE1x
@PdpNigeria http://…","https://twitter.com/wykayC/status/597879300994551809","Wed Nov 03 00:57:20 +0000 2010","wykayC","False","Team#CFC IT/Networking || contact: yinka_bidemi007@yahoo.com skype: wykayc",91,87,178,4,"Lagos, Nigeria.","Wykay C","wykayC",5294,"Nairobi","","False"
"568","","Mon May 11 21:41:42 +0000 2015","","","http://ngpolls.com",15,597879276055200000,"",NA,NA,"en","","False",58,NA,"","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","What Should Be APC Govt's #1 Agenda?
Corruption
Electricity
Security
Education
Employment
Healthcare
Vote now @ http://t.co/OgmLDPrho0","https://twitter.com/APCNigeria/status/597879276055199744","Sat Feb 09 11:21:11 +0000 2013","APCNigeria","False","All Progressives Congress (APC Nigeria) is a conglomerate of all progressive forces in Nigeria coming together to save Nigeria from the brink of collapse.",561,186831,80,261,"Nigeria","APC Nigeria","APCNigeria",17208,"West Central Africa","http://www.apc.com.ng","False"
"569","","Mon May 11 21:41:41 +0000 2015","","","",0,597879272808807936,"",NA,NA,"en","","",0,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Thank you @ApcNigeria I loaded MTN 400 after trying more than 5times","https://twitter.com/faruksmith/status/597879272808808449","Mon Nov 09 11:39:25 +0000 2009","faruksmith","False","Statistician and Young Bussiness Man in the making, am social,my tweet are original and relatable to everyone #Teamfollowback #Islam #TaylorGang #TeamLove#GMB",4,207,211,4,"Victoria Island//Grave","Comrade Faruk ","faruksmith",1688,"Pacific Time (US & Canada)","http://facebook.com/faruksmith","False"
"570","","Mon May 11 21:41:38 +0000 2015","","http://twitter.com/vanguardngrnews/status/597478405647499264/photo/1","http://www.vanguardngr.com/?p=518310",0,597879259458306048,"",NA,NA,"en","","False",63,597478405647499008,"vanguardngrnews","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @vanguardngrnews: .@MBuhari will be President of Nigeria not @APCNigeria President - Tambuwal
http://t.co/FouYqGNE1x
@PdpNigeria http://…","https://twitter.com/Babeyst/status/597879259458306049","Wed Jul 20 23:18:41 +0000 2011","Babeyst","False","Hi Simple and Gentle likewise Friendly.",219,154,71,1,"Pleteau Jos","Abu Muh'd","Babeyst",6053,"","http://www.facebook.com","False"
"571","","Mon May 11 21:41:12 +0000 2015","","","",0,597879152222567936,"APCNigeria",597877092185936000,1162687218,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@APCNigeria me I day vex die I never load even one dis tin be like say na cheat o","https://twitter.com/Italianpark001/status/597879152222568448","Mon Feb 09 10:18:41 +0000 2015","Italianpark001","False","",0,6,33,0,"","Kassim Adeshina","Italianpark001",32,"","","False"
"572","","Mon May 11 21:41:12 +0000 2015","","http://twitter.com/vanguardngrnews/status/597478405647499264/photo/1","http://www.vanguardngr.com/?p=518310",0,597879152176451968,"",NA,NA,"en","","False",63,597478405647499008,"vanguardngrnews","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @vanguardngrnews: .@MBuhari will be President of Nigeria not @APCNigeria President - Tambuwal
http://t.co/FouYqGNE1x
@PdpNigeria http://…","https://twitter.com/APCNigeria/status/597879152176451584","Sat Feb 09 11:21:11 +0000 2013","APCNigeria","False","All Progressives Congress (APC Nigeria) is a conglomerate of all progressive forces in Nigeria coming together to save Nigeria from the brink of collapse.",561,186831,80,261,"Nigeria","APC Nigeria","APCNigeria",17208,"West Central Africa","http://www.apc.com.ng","False"
"573","","Mon May 11 21:40:44 +0000 2015","","","",0,597879034614292992,"",NA,NA,"in","","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Garin chin banza @APCNigeria sun jawo an kulle min mtn line dina da karyan kati. Saboda haka Allah ya Isa na @HausaTrends ko ya kuka ce😂😂😂😂","https://twitter.com/naziru_muktar/status/597879034614292480","Thu Mar 29 10:37:46 +0000 2012","naziru_muktar","False","To be ten times champions of Euro is not an easy task that's why @Realmadriden are #Reydereyes",3576,230,348,0,"","Nazir ","naziru_muktar",5509,"","http://www.instagram.com/2going","False"
"574","","Mon May 11 21:40:33 +0000 2015","","","",0,597878986723590016,"APCNigeria",NA,1162687218,"en","","",0,NA,"","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","@APCNigeria i am not lucky to load any, infact @MTNNigeria just barred me from loading cards. bt thnks for the offer.","https://twitter.com/comsanee/status/597878986723590144","Sat Jun 02 04:14:20 +0000 2012","comsanee","False","Engineering fr self reliance!!!",61,177,188,1,"Kaduna, Nigeria","comr. SANI SHEHU","comsanee",13236,"Madrid","http://comsanee.net","False"
"575","","Mon May 11 21:40:21 +0000 2015","FreeAirtime Airtel","","",0,597878938162061056,"APCNigeria",597871207162192000,1162687218,"und","","",0,NA,"","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“@APCNigeria: #FreeAirtime #Airtel: 0919-5025-2425-0363” LOL","https://twitter.com/nastogo/status/597878938162061312","Wed Sep 30 10:18:33 +0000 2009","nastogo","False","My tweets are mine, interpretations are yours.
snapchat: nastogo",78,627,551,2,"Keana","Nasir Ayitogo","nastogo",9583,"Berlin","http://nastogo.tumblr.com","False"
